pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health,adoption_fee
73611907,Lana,Pit Bull Terrier,Boxer,TRUE,Adult,Female,Medium,Brindle,White / Cream,,Boop The Snoot Rescue,GA1125,30017,4,TRUE,FALSE,TRUE,,FALSE,"Grayson, GA","Affectionate, Funny, Friendly, Loves, Playful",Yes,"Vaccinations up to date, spayed / neutered.",N/A
73547255,Jovie,Pit Bull Terrier,,FALSE,Young,Female,Medium,Gray / Blue / Silver,White / Cream,Short,Boop The Snoot Rescue,GA1125,30017,5,TRUE,TRUE,TRUE,,FALSE,"Grayson, GA","Affectionate, Friendly, Funny, Loves, Playful, Gentle, Curious",N/A,"Vaccinations up to date, spayed / neutered, special needs.",N/A
72504159,Crema 06-0806,Yellow Labrador Retriever,,FALSE,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,Royal Animal Refuge,GA926,30290,4,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72050097,Elroy 06-1213 (HW+),Shepherd,Labrador Retriever,TRUE,Senior,Male,Medium,Black,Yellow / Tan / Blond / Fawn,,Royal Animal Refuge,GA926,30290,4,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71942813,Stanley 06-0705,Boxer,Siberian Husky,TRUE,Senior,Male,Large,White / Cream,Brindle,,Royal Animal Refuge,GA926,30290,3,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71839336,Hamlet 05-3044,Staffordshire Bull Terrier,English Bulldog,TRUE,Adult,Male,Large,White / Cream,Gray / Blue / Silver,,Royal Animal Refuge,GA926,30290,5,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71743715,Dustie Rose (HW+) 05-2226,Pit Bull Terrier,Mixed Breed,TRUE,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71727545,Riddler 05-0524,Mastiff,,FALSE,Young,Male,Large,,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71689348,Trisha 06-1013,Catahoula Leopard Dog,Jack Russell Terrier,TRUE,Adult,Female,Small,Black,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71689345,Tootsie 05-1622,English Bulldog,Mixed Breed,TRUE,Senior,Female,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,4,,,,,FALSE,"Tyrone, GA",N/A,N/A,Vaccinations up to date.,N/A
71689346,Chappy (HW+) 05-1623,English Bulldog,Mixed Breed,TRUE,Senior,Male,Medium,White / Cream,Brindle,,Royal Animal Refuge,GA926,30290,5,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71556746,Beatrice (HW+) 05-0402,Pit Bull Terrier,,FALSE,Adult,Female,Medium,Gray / Blue / Silver,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71556747,Charlotte 05-0403,Pit Bull Terrier,,FALSE,Adult,Female,Medium,Brown / Chocolate,Yellow / Tan / Blond / Fawn,,Royal Animal Refuge,GA926,30290,5,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71132921,Sunny 03-2222,Pit Bull Terrier,,FALSE,Adult,Male,Medium,Red / Chestnut / Orange,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71070924,Leonard 03-1617,American Bulldog,Pit Bull Terrier,TRUE,Adult,Male,Medium,White / Cream,Gray / Blue / Silver,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71027390,Tiny (HW+) 03-0203,Pit Bull Terrier,English Bulldog,TRUE,Adult,Female,Medium,White / Cream,Black,,Royal Animal Refuge,GA926,30290,4,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70930543,Asher 02-1818,Pit Bull Terrier,Mixed Breed,TRUE,Adult,Male,Medium,Gray / Blue / Silver,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70905408,Captain America 01-1110,American Staffordshire Terrier,,TRUE,Young,Male,Small,Brown / Chocolate,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70905402,Captain Hook 11-2827,Pit Bull Terrier,,FALSE,Young,Male,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70869208,Black Widow 01-1114,American Staffordshire Terrier,,TRUE,Young,Female,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70752107,Milly 02-1509,Pit Bull Terrier,,TRUE,Adult,Female,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70723980,Homer 09-1336,Pit Bull Terrier,English Bulldog,TRUE,Adult,Male,Large,Gray / Blue / Silver,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70701923,Lilly 08-0750,American Staffordshire Terrier,,FALSE,Senior,Female,Medium,Gray / Blue / Silver,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70667640,Dolly Mae 01-2245,Labrador Retriever,,TRUE,Young,Female,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70667639,Delilah Fern 01-2243,Labrador Retriever,,TRUE,Young,Female,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70551592,Nutmeg 10-2634,Shepherd,Chocolate Labrador Retriever,TRUE,Adult,Female,Medium,Brown / Chocolate,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
70248618,Frankie 01-0402,Pit Bull Terrier,Mixed Breed,TRUE,Young,Female,Medium,White / Cream,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69948252,Ridley Boone 12-0613,Labrador Retriever,Terrier,TRUE,Adult,Male,Medium,Sable,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69948251,Romalie Laine 12-0612,Pit Bull Terrier,Mixed Breed,TRUE,Adult,Female,Medium,Black,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69496979,Bartley (HW+) 10-2743,Pit Bull Terrier,,FALSE,Adult,Male,Large,Gray / Blue / Silver,White / Cream,,Royal Animal Refuge,GA926,30290,1,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69496980,Paris 10-2744,Pit Bull Terrier,,FALSE,Adult,Female,Medium,Black,White / Cream,,Royal Animal Refuge,GA926,30290,3,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69427128,Ranger 09-1939,Great Pyrenees,,FALSE,Adult,Male,Large,White / Cream,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69422783,Dr Pepper 10-1927,Labrador Retriever,Mixed Breed,TRUE,Young,Female,Small,Black,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69422786,Fanta 10-1928,Labrador Retriever,Mixed Breed,TRUE,Young,Female,Small,Black,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
69088551,Bailey 09-2852,Rat Terrier,,FALSE,Senior,Male,Medium,White / Cream,Apricot / Beige,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
68993692,Quince 09-2144,Chocolate Labrador Retriever,Terrier,TRUE,Adult,Male,Medium,Brown / Chocolate,White / Cream,,Royal Animal Refuge,GA926,30290,5,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
68953117,Helen 07-2648,Pit Bull Terrier,,FALSE,Adult,Female,Medium,Brindle,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
66261692,Lottie 07-2429,Pit Bull Terrier,,FALSE,Senior,Female,Large,Gray / Blue / Silver,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
66212024,Nerissa 05-0919,Labrador Retriever,Mixed Breed,TRUE,Adult,Female,Medium,Black,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
63783775,Sarah 03-2782,Pit Bull Terrier,,FALSE,Adult,Female,Medium,Brindle,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,Vaccinations up to date.,N/A
59865497,Violet 12-1320,Boxer,Mixed Breed,TRUE,Senior,Female,Large,Brindle,White / Cream,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
58925848,Bolt 08-0516,American Bulldog,,TRUE,Adult,Male,Large,White / Cream,,,Royal Animal Refuge,GA926,30290,6,,,,,FALSE,"Tyrone, GA",N/A,N/A,Vaccinations up to date.,N/A
73696626,Asia 1066,Mixed Breed,,FALSE,Adult,Female,Medium,Black,,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",Available for adoption soon,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73696624,Patch 7765,Mixed Breed,,FALSE,Young,Male,Medium,Black,White / Cream,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73681033,Chica 6557,Mixed Breed,,FALSE,Senior,Female,Medium,Gray / Blue / Silver,White / Cream,,PAWS Humane,GA181,31908,3,,,,,FALSE,"Columbus, GA",Available for adoption soon,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73681030,Bear 0762,Mixed Breed,,FALSE,Adult,Male,Medium,Brindle,,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73664975,Nova 6444,American Staffordshire Terrier,,FALSE,Young,Female,Medium,Brindle,,,PAWS Humane,GA181,31908,4,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73596667,Landon 1597,Mixed Breed,,FALSE,Young,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73578734,Bino 8768,Mixed Breed,,FALSE,Young,Male,Large,White / Cream,Brindle,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73482923,Rudy 0190,Mixed Breed,,FALSE,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,PAWS Humane,GA181,31908,5,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73418181,Ginger 4007,Mixed Breed,,FALSE,Adult,Female,Medium,Brown / Chocolate,White / Cream,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73386429,Macy 9063,Mixed Breed,,FALSE,Young,Female,Medium,Brown / Chocolate,White / Cream,,PAWS Humane,GA181,31908,5,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73321022,Ziva 4130,Mixed Breed,,FALSE,Young,Female,Medium,Black,White / Cream,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73257079,Arcadia 0145,Mixed Breed,,FALSE,Adult,Female,Medium,Black,White / Cream,,PAWS Humane,GA181,31908,3,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73161495,Bullet 0F01,Mixed Breed,,TRUE,Senior,Male,Medium,Black,White / Cream,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73114589,Timber Dale 4083,Mixed Breed,,FALSE,Senior,Male,Large,Brown / Chocolate,,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73052043,Jessie-Ka 8549,Mixed Breed,,FALSE,Adult,Female,Medium,Black,Brown / Chocolate,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73052032,Donald 8292,Mixed Breed,,FALSE,Young,Male,Medium,Brindle,White / Cream,,PAWS Humane,GA181,31908,4,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72963781,Prince 6930,Mixed Breed,,FALSE,Adult,Male,Medium,Black,White / Cream,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72963780,Maxine 7119,Mixed Breed,,FALSE,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,PAWS Humane,GA181,31908,2,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72858854,Lovely 4860,Mixed Breed,,FALSE,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72827968,Cherry 9523,Mixed Breed,,FALSE,Adult,Female,Medium,Brindle,,,PAWS Humane,GA181,31908,1,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72819076,Bear 7104,Mixed Breed,,FALSE,Adult,Male,Large,White / Cream,,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72720593,Manatee 3468,Mixed Breed,,FALSE,Senior,Female,Medium,Gray / Blue / Silver,White / Cream,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72459385,Jeannie 3632,Mixed Breed,,FALSE,Adult,Female,Medium,White / Cream,Yellow / Tan / Blond / Fawn,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72443158,Latte 0526,Mixed Breed,,TRUE,Senior,Female,Medium,Brindle,,,PAWS Humane,GA181,31908,4,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72443152,Sloane 8231,Mixed Breed,,FALSE,Senior,Female,Medium,White / Cream,Brown / Chocolate,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72339987,Flounder 0003,Mixed Breed,,FALSE,Young,Male,Large,Black,White / Cream,,PAWS Humane,GA181,31908,2,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72333604,Sophie 8426,Mixed Breed,,FALSE,Young,Female,Medium,Brown / Chocolate,,,PAWS Humane,GA181,31908,3,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72060741,Billy Jack 3444,Mixed Breed,,FALSE,Adult,Male,Large,Black,,,PAWS Humane,GA181,31908,5,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72060740,Marley 5743,Mixed Breed,,FALSE,Young,Male,Medium,Yellow / Tan / Blond / Fawn,,,PAWS Humane,GA181,31908,4,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72044406,Tobias 6277,Mixed Breed,,FALSE,Adult,Male,Large,Black,Yellow / Tan / Blond / Fawn,,PAWS Humane,GA181,31908,5,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71613939,Yoshi 4444,Mixed Breed,,FALSE,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,PAWS Humane,GA181,31908,6,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71598793,Hooch 0348,Mixed Breed,,FALSE,Adult,Male,Large,Yellow / Tan / Blond / Fawn,,,PAWS Humane,GA181,31908,3,,,,,FALSE,"Columbus, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71439686,Cash 2287,Mixed Breed,,FALSE,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,PAWS Humane,GA181,31908,6,FALSE,,,,FALSE,"Columbus, GA",Adult Only Home Preferred,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73751285,Gabriel Tag147,Mixed Breed,,FALSE,Adult,Male,Large,Gray / Blue / Silver,White / Cream,,Columbus Georgia Animal Control Center,GA733,31907,1,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73751287,Derek Tag 453,Mixed Breed,,FALSE,Adult,Male,Medium,Brown / Chocolate,White / Cream,,Columbus Georgia Animal Control Center,GA733,31907,1,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73751286,Sammie Tag 454,Mixed Breed,,FALSE,Adult,Male,Large,Brown / Chocolate,White / Cream,,Columbus Georgia Animal Control Center,GA733,31907,1,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73734461,Wiggle Tag 224,Mixed Breed,,FALSE,Young,Male,Medium,Yellow / Tan / Blond / Fawn,,,Columbus Georgia Animal Control Center,GA733,31907,1,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73734463,Tucker (Milo) Tag 465,Mixed Breed,,FALSE,Adult,Male,Large,Brown / Chocolate,Black,,Columbus Georgia Animal Control Center,GA733,31907,2,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73676609,Roger Tag 47,Mixed Breed,,FALSE,Adult,Male,Medium,Brown / Chocolate,White / Cream,,Columbus Georgia Animal Control Center,GA733,31907,2,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73676610,Jill Tag 87,Mixed Breed,,FALSE,Adult,Female,Medium,Gray / Blue / Silver,,,Columbus Georgia Animal Control Center,GA733,31907,1,,,,,FALSE,"Columbus, GA",N/A,N/A,N/A,N/A
73459301,Wilson,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73449787,Buzz,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73405795,Doog,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,4,TRUE,,,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
73405778,Courage,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,5,TRUE,,,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
73285584,Binky,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,5,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73285562,Donald,Mixed Breed,,FALSE,Senior,Male,Large,,,,Athenspets,GA862,30605,3,,TRUE,TRUE,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
73285397,Goku,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73285313,Beretta,Mixed Breed,,FALSE,Adult,Female,Medium,,,,Athenspets,GA862,30605,3,TRUE,FALSE,TRUE,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73284547,Scarlett,Mixed Breed,,FALSE,Young,Female,Medium,,,,Athenspets,GA862,30605,3,TRUE,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73259660,Martha,Mixed Breed,,FALSE,Adult,Female,Medium,,,,Athenspets,GA862,30605,3,,,TRUE,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
73259636,Luanne,Mixed Breed,,FALSE,Adult,Female,Medium,,,,Athenspets,GA862,30605,6,,,TRUE,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73259617,Cinnamon,Mixed Breed,,FALSE,Young,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73259520,Ladybug,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73259451,Trixie,Mixed Breed,,FALSE,Young,Female,Medium,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73259314,Kauai,Mixed Breed,,FALSE,Young,Male,Large,,,,Athenspets,GA862,30605,3,,,TRUE,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73259207,Smoke,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,5,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73026168,Snowflake,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73026151,Miracle,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73026130,Elsa,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73026115,Rambo,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73026097,Rubble,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,4,TRUE,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73025942,Polka-Dot,Mixed Breed,,FALSE,Young,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73025857,Springer,Mixed Breed,,FALSE,Adult,Male,Medium,,,,Athenspets,GA862,30605,3,TRUE,,TRUE,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
73025821,Debbie,Mixed Breed,,FALSE,Adult,Female,Medium,,,,Athenspets,GA862,30605,3,TRUE,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72873593,Dilla,Mixed Breed,,FALSE,Adult,Female,Medium,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72819786,Russel,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,6,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72819719,Hatfield,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,3,TRUE,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72765309,Ace,Mixed Breed,,FALSE,Adult,Male,Large,,,,Athenspets,GA862,30605,3,TRUE,,,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
72597023,Apollo,Mixed Breed,,FALSE,Young,Male,Large,,,,Athenspets,GA862,30605,3,TRUE,TRUE,TRUE,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
72597008,King,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,6,TRUE,,,,FALSE,"Athens, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.",N/A
72574301,Molly,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72538685,Bleu,Mixed Breed,,FALSE,Young,Male,Medium,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72525912,Dune,Mixed Breed,,FALSE,Adult,Male,Medium,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
72247837,Rita,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,6,TRUE,,TRUE,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
71939789,Bambi,Mixed Breed,,FALSE,Adult,Female,Large,,,,Athenspets,GA862,30605,3,,,,,FALSE,"Athens, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
